student_id,name,weak_subjects,strengths,recommended_actions,recent_progress
2089,Rahul T 25,Digital Logic,"Embedded, Python",Take mock tests,Declining
2090,Arjun M 18,Dynamics,"Embedded, Circuits",Use online resources,Declining
2091,Meera M 21,"DBMS, OS","Surveying, AI",Improve time management,Declining
2092,Meera S 19,Digital Logic,"Signal Systems, Control",Focus on weak topics,Improving
2093,Divya K 16,"EM Theory, Power Systems","Structural, Stats",Focus on weak topics,Stable
2094,Aisha K 27,AI,"Digital Logic, EM Theory",Use online resources,Improving
2095,Ravi R 20,"Networking, Concrete Tech","Mechatronics, Stats",Attend tutoring sessions,Stable
2096,Ravi K 21,"RL, Fluid Mech","VLSI, Signal Systems",Revise theoretical concepts,Stable
2097,Karan R 17,"DL, CN","NLP, OS",Simulate real problems,Stable
2098,Arjun S 22,"Fluid Mech, Circuits","Java, AI",Practice regularly,Stable
2099,Ankit M 23,Mechatronics,"Geotech, Digital Logic",Use online resources,Stable
2100,Divya T 28,Digital Logic,"Java, DL",Focus on weak topics,Needs attention
2101,Aisha R 35,"Embedded, CAD","Java, Power Systems",Use online resources,Declining
2102,Rahul S 29,DSA,"DL, Control",Take mock tests,Improving
2103,Arjun M 19,"Java, ML","Java, Fluid Mech",Improve time management,Improving
2104,Divya K 17,Power Systems,"Data Mining, ML",Attend tutoring sessions,Needs attention
2105,Ankit S 27,"Power Systems, DBMS","Geotech, Java",Attend workshops,Improving
2106,Sneha T 27,"Dynamics, CN","Math, Digital Logic",Revise theoretical concepts,Improving
2107,Priya M 16,CAD,"Networking, Embedded",Focus on weak topics,Stable
2108,Ravi K 22,"NLP, Fluid Mech","Concrete Tech, NLP",Improve time management,Declining
2109,Meera K 18,"Java, Thermo","Circuits, Thermo",Attend workshops,Improving
2110,Aisha T 18,Structural,"Structural, Power Systems",Revise theoretical concepts,Improving
2111,Priya M 17,"Math, EM Theory","Circuits, Stats",Simulate real problems,Needs attention
2112,Ravi M 19,Embedded,"Surveying, CN",Attend workshops,Declining
2113,Divya M 26,"CN, Math","Geotech, OS",Practice regularly,Declining
2114,Ankit M 24,Data Mining,"Networking, Machines",Join peer study groups,Declining
2115,Aisha M 22,"Embedded, DBMS","Python, AI",Practice regularly,Improving
2116,Karan T 19,"Geotech, Control","OS, Concrete Tech",Simulate real problems,Needs attention
2117,Ravi R 21,Stats,"Control, Fluid Mech",Attend tutoring sessions,Needs attention
2118,Karan T 20,"Circuits, CN","Signal Systems, Machines",Use online resources,Needs attention
2119,Meera K 19,DSA,"Security, NLP",Attend workshops,Needs attention
2120,Sneha T 28,"DBMS, Mechatronics","Math, RL",Join peer study groups,Improving
2121,Aisha M 23,"VLSI, Web Dev","Power Systems, DL",Take mock tests,Improving
2122,Ravi R 22,Networking,"DSA, CN",Practice regularly,Stable
2123,Divya R 26,"CAD, Stats","Stats, Surveying",Attend workshops,Declining
2124,Ravi S 19,"Math, Java","Surveying, Structural",Revise theoretical concepts,Declining
2125,Rahul R 21,CAD,"Stats, CAD",Attend workshops,Needs attention
2126,Divya T 29,Circuits,"Data Mining, Math",Focus on weak topics,Stable
2127,Ravi R 23,"DBMS, Signal Systems","AI, Data Mining",Attend tutoring sessions,Stable
2128,Ravi M 20,EM Theory,"Python, Surveying",Join peer study groups,Stable
2129,Priya K 26,"Mechatronics, NLP","Signal Systems, Python",Revise theoretical concepts,Stable
2130,Arjun S 23,"CN, CAD","Structural, Digital Logic",Focus on weak topics,Declining
2131,Divya K 18,"Java, RL","VLSI, DL",Focus on weak topics,Needs attention
2132,Karan K 27,Digital Logic,"Python, Surveying",Practice regularly,Stable
2133,Ravi K 23,"Web Dev, NLP","ML, Surveying",Join peer study groups,Stable
2134,Divya M 27,DL,"ML, NLP",Focus on weak topics,Needs attention
2135,Sneha M 17,Signal Systems,"Surveying, CAD",Simulate real problems,Improving
2136,Priya R 20,Control,"Web Dev, DBMS",Focus on weak topics,Declining
2137,Sneha R 28,Networking,"Control, VLSI",Join peer study groups,Needs attention
2138,Divya T 30,"Security, VLSI","Dynamics, Math",Attend workshops,Declining
2139,Divya M 28,"OS, Stats","VLSI, DSA",Revise theoretical concepts,Stable
2140,Aisha M 24,"VLSI, Surveying","CN, EM Theory",Join peer study groups,Improving
2141,Ravi S 20,"Power Systems, Structural","OS, Machines",Revise theoretical concepts,Improving
2142,Priya K 27,DSA,"Power Systems, CN",Simulate real problems,Needs attention
2143,Karan S 25,DBMS,"DBMS, Power Systems",Simulate real problems,Needs attention
2144,Rahul R 22,Thermo,"Machines, Digital Logic",Attend tutoring sessions,Declining
2145,Ravi M 21,RL,"Surveying, Embedded",Simulate real problems,Needs attention
2146,Arjun S 24,"RL, Security","NLP, Digital Logic",Take mock tests,Declining
2147,Divya M 29,"RL, Structural","Circuits, ML",Join peer study groups,Stable
2148,Ankit R 25,Data Mining,"EM Theory, Thermo",Use online resources,Declining
2149,Ravi S 21,"Power Systems, Networking","Thermo, DBMS",Use online resources,Needs attention
2150,Rahul T 26,"Embedded, AI","Dynamics, Embedded",Join peer study groups,Needs attention
2151,Rahul M 34,Concrete Tech,"OS, Circuits",Revise theoretical concepts,Declining
2152,Ankit S 28,DL,"Thermo, Structural",Join peer study groups,Improving
2153,Rahul T 27,"Math, Machines","Dynamics, ML",Take mock tests,Declining
2154,Priya S 21,Math,"DBMS, DL",Improve time management,Needs attention
2155,Ankit M 25,"Signal Systems, VLSI","Geotech, Machines",Improve time management,Needs attention
2156,Ankit T 20,"EM Theory, Control","OS, EM Theory",Focus on weak topics,Needs attention
2157,Meera T 21,"Geotech, Data Mining","Machines, Security",Revise theoretical concepts,Improving
2158,Arjun K 27,Thermo,"OS, Embedded",Practice regularly,Declining
2159,Arjun M 20,"Security, Stats","ML, Math",Join peer study groups,Stable
2160,Arjun K 28,Embedded,"Fluid Mech, Control",Join peer study groups,Improving
2161,Ankit S 29,Geotech,"Java, Stats",Simulate real problems,Improving
2162,Rahul K 16,Web Dev,"CAD, Geotech",Take mock tests,Needs attention
2163,Aisha T 19,Geotech,"Surveying, Structural",Focus on weak topics,Stable
2164,Karan R 18,Geotech,"AI, Surveying",Focus on weak topics,Needs attention
2165,Ankit M 26,Geotech,"Structural, DL",Join peer study groups,Improving
2166,Arjun S 25,ML,"Signal Systems, Thermo",Join peer study groups,Needs attention
2167,Ravi T 20,Geotech,"Circuits, Surveying",Improve time management,Improving
2168,Rahul M 35,"Math, Power Systems","EM Theory, Surveying",Improve time management,Needs attention
2169,Divya M 30,Signal Systems,"Surveying, Thermo",Focus on weak topics,Needs attention
2170,Meera S 20,"Math, Circuits","Math, DSA",Improve time management,Needs attention
2171,Meera R 23,"Networking, EM Theory","Geotech, Mechatronics",Attend workshops,Needs attention
2172,Meera M 22,"Concrete Tech, DL","ML, Thermo",Use online resources,Declining
2173,Arjun M 21,Surveying,"Concrete Tech, Security",Use online resources,Declining
2174,Ravi R 24,Mechatronics,"Machines, Fluid Mech",Improve time management,Needs attention
2175,Arjun K 29,"CN, NLP","Embedded, Mechatronics",Revise theoretical concepts,Needs attention
2176,Karan M 25,"Networking, CN","Digital Logic, Circuits",Focus on weak topics,Improving
2177,Arjun K 30,Dynamics,"Thermo, Surveying",Use online resources,Declining
2178,Ravi K 24,Embedded,"Networking, Geotech",Take mock tests,Declining
2179,Divya T 31,"OS, Machines","Power Systems, DSA",Join peer study groups,Improving
2180,Arjun S 26,"OS, Python","Web Dev, Mechatronics",Practice regularly,Stable
2181,Aisha K 28,DL,"Dynamics, VLSI",Take mock tests,Improving
2182,Meera M 23,Fluid Mech,"CN, OS",Join peer study groups,Declining
2183,Ravi R 25,"ML, Concrete Tech","Surveying, Data Mining",Join peer study groups,Declining
2184,Sneha S 23,EM Theory,"EM Theory, Concrete Tech",Practice regularly,Improving
2185,Aisha M 25,"Math, Concrete Tech","Control, ML",Practice regularly,Stable
2186,Meera S 21,Power Systems,"Concrete Tech, VLSI",Simulate real problems,Stable
2187,Priya M 18,Mechatronics,"Dynamics, Control",Attend workshops,Declining
2188,Sneha K 26,Digital Logic,"Signal Systems, Stats",Join peer study groups,Improving
2189,Karan K 28,"ML, VLSI","VLSI, Circuits",Practice regularly,Stable
2190,Ankit K 28,"OS, AI","EM Theory, OS",Use online resources,Declining
2191,Ankit M 27,Machines,"Stats, Networking",Improve time management,Needs attention
2192,Meera S 22,Thermo,"Signal Systems, Structural",Attend workshops,Improving
2193,Meera S 23,Math,"EM Theory, DBMS",Take mock tests,Improving
2194,Arjun K 31,"NLP, Signal Systems","Mechatronics, NLP",Attend workshops,Improving
2195,Divya R 27,DL,"Power Systems, Web Dev",Take mock tests,Stable
2196,Priya T 26,DL,"Structural, CN",Join peer study groups,Needs attention
2197,Meera R 24,"Surveying, Math","Fluid Mech, Embedded",Improve time management,Needs attention
2198,Meera M 24,"Circuits, Concrete Tech","Digital Logic, Embedded",Join peer study groups,Stable
2199,Aisha S 12,Circuits,"NLP, Signal Systems",Attend tutoring sessions,Stable
2200,Priya M 19,Networking,"Fluid Mech, Control",Join peer study groups,Needs attention
2201,Ankit R 26,"Machines, CAD","Networking, Circuits",Simulate real problems,Improving
2202,Meera K 20,Circuits,"Stats, Machines",Use online resources,Stable
2203,Priya R 21,OS,"OS, Structural",Use online resources,Stable
2204,Rahul S 30,Data Mining,"Security, DL",Improve time management,Improving
2205,Arjun M 22,VLSI,"Math, Thermo",Revise theoretical concepts,Stable
2206,Arjun S 27,Structural,"Signal Systems, Circuits",Focus on weak topics,Stable
2207,Ankit S 30,Geotech,"DSA, Concrete Tech",Focus on weak topics,Needs attention
2208,Arjun S 28,"Surveying, Control","Control, Circuits",Join peer study groups,Needs attention
2209,Ravi T 21,Embedded,"Web Dev, Mechatronics",Improve time management,Declining
2210,Ravi R 26,DL,"Surveying, Mechatronics",Attend tutoring sessions,Stable
2211,Sneha M 18,Mechatronics,"Structural, Dynamics",Take mock tests,Improving
2212,Priya M 20,"Java, AI","Fluid Mech, Power Systems",Attend workshops,Declining
2213,Ravi S 22,"Thermo, VLSI","CAD, EM Theory",Attend workshops,Improving
2214,Arjun K 32,Networking,"CAD, ML",Use online resources,Declining
2215,Arjun S 29,Embedded,"Thermo, AI",Practice regularly,Needs attention
2216,Aisha M 26,"OS, ML","CN, Machines",Improve time management,Declining
2217,Priya S 22,EM Theory,"Power Systems, EM Theory",Improve time management,Needs attention
2218,Karan M 26,Machines,"Java, Structural",Simulate real problems,Improving
2219,Ankit M 28,Structural,"Mechatronics, CN",Simulate real problems,Declining
2220,Priya M 21,Math,"ML, Signal Systems",Take mock tests,Declining
2221,Arjun S 30,Circuits,"Java, EM Theory",Use online resources,Stable
2222,Aisha K 29,"RL, Embedded","EM Theory, VLSI",Use online resources,Improving
2223,Karan S 26,Embedded,"Dynamics, Geotech",Attend tutoring sessions,Needs attention
2224,Priya K 28,"Fluid Mech, CN","CN, DL",Join peer study groups,Improving
2225,Priya T 27,Embedded,"Web Dev, AI",Take mock tests,Needs attention
2226,Karan T 21,"DL, Networking","Security, CAD",Join peer study groups,Declining
2227,Meera T 22,Data Mining,"NLP, EM Theory",Simulate real problems,Declining
2228,Arjun M 23,"Circuits, AI","Web Dev, DSA",Attend workshops,Stable
2229,Karan K 29,NLP,"Power Systems, Dynamics",Focus on weak topics,Declining
2230,Rahul M 36,Stats,"Concrete Tech, Geotech",Revise theoretical concepts,Needs attention
2231,Aisha K 30,"RL, Dynamics","Stats, Mechatronics",Join peer study groups,Needs attention
2232,Arjun R 30,Embedded,"DBMS, Dynamics",Attend tutoring sessions,Needs attention
2233,Ankit S 31,"Power Systems, ML","Data Mining, Embedded",Attend workshops,Needs attention
2234,Divya T 32,AI,"DBMS, RL",Attend tutoring sessions,Declining
2235,Divya R 28,"Digital Logic, Concrete Tech","Security, Structural",Join peer study groups,Needs attention
2236,Arjun S 31,Circuits,"AI, NLP",Take mock tests,Needs attention
2237,Rahul R 23,"Control, Dynamics","AI, EM Theory",Attend workshops,Needs attention
2238,Ankit M 29,VLSI,"NLP, Java",Use online resources,Needs attention
2239,Priya T 28,Surveying,"DBMS, CAD",Improve time management,Declining
2240,Aisha T 20,"VLSI, Power Systems","Concrete Tech, AI",Use online resources,Stable
2241,Arjun S 32,"Power Systems, Networking","RL, Dynamics",Practice regularly,Stable
2242,Ankit S 32,Geotech,"Math, Digital Logic",Join peer study groups,Improving
2243,Rahul M 37,CN,"Python, VLSI",Join peer study groups,Improving
2244,Ankit R 27,CAD,"DL, ML",Use online resources,Stable
2245,Divya K 19,Java,"Digital Logic, Power Systems",Revise theoretical concepts,Declining
2246,Ravi S 23,"Data Mining, Embedded","DSA, Geotech",Improve time management,Declining
2247,Ankit K 29,CN,"Concrete Tech, Machines",Focus on weak topics,Improving
2248,Karan K 30,"DSA, Networking","Circuits, CAD",Take mock tests,Declining
2249,Sneha S 24,Fluid Mech,"Security, Control",Revise theoretical concepts,Stable
2250,Divya R 29,"Java, Networking","Control, Circuits",Attend tutoring sessions,Declining
2251,Sneha S 25,AI,"EM Theory, Mechatronics",Focus on weak topics,Needs attention
2252,Arjun K 33,EM Theory,"DL, DSA",Improve time management,Needs attention
2253,Priya T 29,"Math, Power Systems","Thermo, Math",Revise theoretical concepts,Needs attention
2254,Sneha T 29,"Control, Python","Stats, Circuits",Attend workshops,Improving
2255,Ankit S 33,CN,"AI, EM Theory",Practice regularly,Declining
2256,Ankit K 30,Web Dev,"RL, Power Systems",Focus on weak topics,Needs attention
2257,Ankit K 31,"Geotech, CAD","DSA, Concrete Tech",Join peer study groups,Improving
2258,Divya S 19,"Java, Fluid Mech","Control, Machines",Focus on weak topics,Declining
2259,Divya T 33,RL,"CN, Control",Use online resources,Improving
2260,Aisha S 13,"DBMS, Structural","Machines, NLP",Join peer study groups,Needs attention
2261,Priya T 30,CAD,"Structural, Mechatronics",Revise theoretical concepts,Improving
2262,Ravi M 22,Concrete Tech,"Networking, Math",Attend workshops,Stable
2263,Arjun M 24,Structural,"AI, CAD",Focus on weak topics,Declining
2264,Karan M 27,"Signal Systems, VLSI","Web Dev, Surveying",Simulate real problems,Improving
2265,Ravi K 25,"Structural, Mechatronics","Math, RL",Attend tutoring sessions,Improving
2266,Meera S 24,Geotech,"Stats, Circuits",Take mock tests,Improving
2267,Rahul S 31,"Thermo, Mechatronics","EM Theory, Power Systems",Practice regularly,Declining
2268,Aisha R 36,Thermo,"Digital Logic, Math",Simulate real problems,Stable
2269,Ravi T 22,DSA,"VLSI, DBMS",Attend workshops,Needs attention
2270,Aisha T 21,"Circuits, NLP","CAD, Data Mining",Attend tutoring sessions,Declining
2271,Aisha S 14,"Security, NLP","Concrete Tech, Signal Systems",Take mock tests,Declining
2272,Sneha S 26,"VLSI, Mechatronics","Mechatronics, Structural",Revise theoretical concepts,Declining
2273,Aisha K 31,"Security, Concrete Tech","Digital Logic, VLSI",Improve time management,Improving
2274,Karan S 27,Web Dev,"Networking, VLSI",Attend tutoring sessions,Improving
2275,Ankit R 28,Surveying,"Digital Logic, Fluid Mech",Practice regularly,Stable
2276,Priya T 31,Networking,"Control, Data Mining",Focus on weak topics,Improving
2277,Ankit S 34,Circuits,"EM Theory, Geotech",Focus on weak topics,Improving
2278,Aisha M 27,Machines,"Surveying, Math",Join peer study groups,Needs attention
2279,Priya S 23,AI,"Python, OS",Use online resources,Stable
2280,Divya M 31,"Math, Data Mining","Java, CAD",Take mock tests,Improving
2281,Divya T 34,OS,"RL, Control",Revise theoretical concepts,Stable
2282,Ankit R 29,"Embedded, DSA","DBMS, Mechatronics",Take mock tests,Needs attention
2283,Ravi M 23,"Security, Python","Security, EM Theory",Improve time management,Improving
2284,Divya S 20,"VLSI, Data Mining","Mechatronics, CN",Revise theoretical concepts,Stable
2285,Rahul K 17,NLP,"Web Dev, Java",Improve time management,Improving
2286,Ankit T 21,DL,"Web Dev, DL",Attend tutoring sessions,Declining
2287,Priya K 29,NLP,"CAD, Control",Join peer study groups,Needs attention
2288,Ravi T 23,Embedded,"Web Dev, Geotech",Improve time management,Needs attention
2289,Karan K 31,Security,"CN, EM Theory",Attend tutoring sessions,Declining
2290,Meera T 23,Embedded,"Data Mining, ML",Simulate real problems,Improving
2291,Ankit S 35,Fluid Mech,"Geotech, OS",Attend tutoring sessions,Declining
2292,Ankit S 36,"Power Systems, Fluid Mech","Python, Digital Logic",Revise theoretical concepts,Needs attention
2293,Aisha M 28,Security,"ML, VLSI",Attend tutoring sessions,Needs attention
2294,Priya S 24,VLSI,"Fluid Mech, Geotech",Improve time management,Needs attention
2295,Meera S 25,Security,"Fluid Mech, Power Systems",Use online resources,Declining
2296,Sneha R 29,"Java, Math","Thermo, Python",Simulate real problems,Needs attention
2297,Ankit T 22,Signal Systems,"DL, Control",Improve time management,Stable
2298,Meera K 21,Machines,"Web Dev, Control",Use online resources,Stable
2299,Priya S 25,"Machines, Fluid Mech","Dynamics, OS",Simulate real problems,Needs attention
2300,Divya R 30,DBMS,"DBMS, RL",Practice regularly,Declining
2301,Arjun M 25,"Surveying, Embedded","Math, Control",Practice regularly,Declining
2302,Karan M 28,Geotech,"Embedded, DL",Use online resources,Improving
2303,Aisha T 22,VLSI,"Java, Python",Attend workshops,Improving
2304,Aisha R 37,"Signal Systems, EM Theory","AI, Embedded",Join peer study groups,Declining
