student_id,name,weak_subjects,strengths,recommended_actions,recent_progress
1994,Priya K,"Embedded, VLSI","Control, Networking",Focus on weak topics,Stable
1995,Ankit S,"Embedded, NLP","CAD, Structural",Take mock tests,Improving
1996,Priya K,"Circuits, AI","Signal Systems, CAD",Revise theoretical concepts,Declining
1997,Karan K,Java,"AI, Thermo",Use online resources,Needs attention
1998,Sneha K,"Surveying, Signal Systems","VLSI, Math",Attend workshops,Stable
1999,Ankit T,Data Mining,"Signal Systems, Security",Improve time management,Declining
2000,Arjun M,VLSI,"DL, Thermo",Focus on weak topics,Stable
2001,Karan R,AI,"OS, Networking",Join peer study groups,Improving
2002,Rahul T,Machines,"VLSI, NLP",Practice regularly,Stable
2003,Arjun T,"DBMS, Concrete Tech","DSA, Surveying",Use online resources,Declining
2004,Rahul S,DL,"Security, Digital Logic",Use online resources,Needs attention
2005,Karan R,DBMS,"EM Theory, DSA",Use online resources,Declining
2006,Ankit S,Java,"Data Mining, DL",Focus on weak topics,Improving
2007,Divya R,"Mechatronics, Digital Logic","DSA, Python",Practice regularly,Stable
2008,Sneha T,"VLSI, Concrete Tech","VLSI, OS",Focus on weak topics,Declining
2009,Divya T,Circuits,"Circuits, Signal Systems",Simulate real problems,Needs attention
2010,Karan S,Dynamics,"Thermo, EM Theory",Take mock tests,Declining
2011,Karan K,"Structural, Python","ML, CN",Join peer study groups,Needs attention
2012,Rahul T,Data Mining,"Fluid Mech, DBMS",Focus on weak topics,Declining
2013,Sneha R,"Embedded, Surveying","Signal Systems, Digital Logic",Join peer study groups,Improving
2014,Karan M,Surveying,"Math, CAD",Revise theoretical concepts,Improving
2015,Sneha M,"Signal Systems, DL","Digital Logic, DBMS",Practice regularly,Improving
2016,Karan T,OS,"Circuits, Structural",Revise theoretical concepts,Declining
2017,Arjun S,"Fluid Mech, Control","Mechatronics, NLP",Focus on weak topics,Needs attention
2018,Sneha M,Python,"Signal Systems, Structural",Join peer study groups,Declining
2019,Divya S,Machines,"Data Mining, Java",Simulate real problems,Needs attention
2020,Aisha T,"Dynamics, Structural","Data Mining, Thermo",Simulate real problems,Needs attention
2021,Ankit R,"Dynamics, ML","AI, Stats",Join peer study groups,Improving
2022,Arjun S,Signal Systems,"ML, Security",Practice regularly,Needs attention
2023,Priya M,Dynamics,"Control, Circuits",Improve time management,Needs attention
2024,Ravi S,"Networking, OS","Stats, Networking",Attend workshops,Improving
2025,Meera K,Web Dev,"Thermo, Networking",Simulate real problems,Improving
2026,Divya R,Fluid Mech,"CAD, Stats",Practice regularly,Needs attention
2027,Rahul M,"DBMS, EM Theory","Concrete Tech, Machines",Attend tutoring sessions,Needs attention
2028,Ravi S,"Geotech, Fluid Mech","Structural, Java",Attend tutoring sessions,Stable
2029,Meera T,"Embedded, Geotech","CN, Embedded",Join peer study groups,Needs attention
2030,Priya M,Web Dev,"Networking, Geotech",Practice regularly,Improving
2031,Divya R,"Power Systems, Geotech","CAD, Geotech",Simulate real problems,Needs attention
2032,Rahul T,Geotech,"Python, Mechatronics",Improve time management,Improving
2033,Divya K,"Mechatronics, CN","CN, Mechatronics",Attend tutoring sessions,Stable
2034,Karan T,NLP,"DL, Signal Systems",Simulate real problems,Improving
2035,Rahul K,Concrete Tech,"VLSI, Embedded",Focus on weak topics,Needs attention
2036,Aisha T,"Geotech, Dynamics","Embedded, Machines",Practice regularly,Improving
2037,Sneha M,DL,"EM Theory, Python",Use online resources,Stable
2038,Aisha M,DSA,"DSA, EM Theory",Simulate real problems,Improving
2039,Sneha S,"Web Dev, Machines","Networking, Digital Logic",Take mock tests,Improving
2040,Aisha K,"Data Mining, Thermo","Surveying, CN",Simulate real problems,Needs attention
2041,Rahul S,Web Dev,"CN, Networking",Take mock tests,Stable
2042,Aisha K,"Stats, Embedded","RL, VLSI",Take mock tests,Needs attention
2043,Ankit R,"Concrete Tech, Circuits","Web Dev, Structural",Join peer study groups,Stable
2044,Aisha K,"Concrete Tech, Stats","Control, DL",Use online resources,Needs attention
2045,Ankit K,Math,"DBMS, CAD",Take mock tests,Improving
2046,Meera T,Math,"Math, Thermo",Revise theoretical concepts,Stable
2047,Divya R,Networking,"Security, Thermo",Revise theoretical concepts,Stable
2048,Priya R,Signal Systems,"Math, Digital Logic",Revise theoretical concepts,Needs attention
2049,Ankit M,"Web Dev, Machines","Circuits, Geotech",Use online resources,Declining
2050,Divya T,"Control, CN","Concrete Tech, Surveying",Focus on weak topics,Declining
2051,Rahul T,"Mechatronics, Digital Logic","Dynamics, Math",Simulate real problems,Improving
2052,Aisha M,"OS, Thermo","Concrete Tech, Dynamics",Simulate real problems,Improving
2053,Sneha S,DL,"Signal Systems, VLSI",Join peer study groups,Needs attention
2054,Rahul T,Fluid Mech,"NLP, Dynamics",Practice regularly,Needs attention
2055,Ankit M,Thermo,"NLP, DBMS",Attend workshops,Needs attention
2056,Arjun M,"Structural, AI","CN, RL",Focus on weak topics,Needs attention
2057,Aisha T,Geotech,"Math, OS",Attend workshops,Needs attention
2058,Meera R,ML,"DSA, Concrete Tech",Join peer study groups,Needs attention
2059,Aisha T,"DSA, Surveying","CAD, Concrete Tech",Simulate real problems,Improving
2060,Rahul M,"AI, VLSI","CN, VLSI",Attend tutoring sessions,Needs attention
2061,Ravi T,"Surveying, Signal Systems","CAD, Networking",Use online resources,Needs attention
2062,Karan M,AI,"Dynamics, Control",Join peer study groups,Improving
2063,Rahul S,Python,"Control, RL",Revise theoretical concepts,Improving
2064,Divya T,"Embedded, NLP","DBMS, Stats",Use online resources,Needs attention
2065,Rahul S,Math,"Concrete Tech, Mechatronics",Attend workshops,Needs attention
2066,Rahul R,"Digital Logic, Circuits","ML, RL",Join peer study groups,Improving
2067,Meera T,"Python, Fluid Mech","Math, Web Dev",Attend workshops,Declining
2068,Ankit K,"Networking, OS","Surveying, Concrete Tech",Practice regularly,Declining
2069,Ravi R,Mechatronics,"Concrete Tech, Thermo",Revise theoretical concepts,Needs attention
2070,Rahul M,"DL, Digital Logic","Circuits, Web Dev",Attend workshops,Improving
2071,Sneha R,"Concrete Tech, AI","Dynamics, Fluid Mech",Attend workshops,Improving
2072,Aisha M,"CN, Power Systems","Control, VLSI",Practice regularly,Improving
2073,Ankit K,Java,"Control, AI",Use online resources,Improving
2074,Meera R,"NLP, DSA","OS, DL",Attend tutoring sessions,Declining
2075,Ankit S,Control,"DSA, VLSI",Simulate real problems,Needs attention
2076,Rahul S,EM Theory,"Security, Structural",Simulate real problems,Stable
2077,Aisha K,"OS, Data Mining","Java, EM Theory",Practice regularly,Declining
2078,Meera K,Signal Systems,"Control, Structural",Focus on weak topics,Improving
2079,Ravi S,"Dynamics, Fluid Mech","Security, RL",Focus on weak topics,Needs attention
2080,Sneha M,"Power Systems, Circuits","Security, Signal Systems",Join peer study groups,Needs attention
2081,Priya R,Structural,"ML, VLSI",Focus on weak topics,Declining
2082,Arjun S,"Digital Logic, Data Mining","Machines, ML",Simulate real problems,Improving
2083,Sneha R,DSA,"Python, Machines",Use online resources,Declining
2084,Divya R,"Dynamics, AI","DSA, Concrete Tech",Focus on weak topics,Stable
2085,Aisha R,Control,"Networking, Machines",Focus on weak topics,Declining
2086,Aisha S,"OS, Machines","AI, ML",Simulate real problems,Stable
2087,Sneha T,RL,"Python, CN",Join peer study groups,Declining
2088,Aisha M,"Geotech, Java","CN, AI",Join peer study groups,Declining
2089,Rahul T,Digital Logic,"Embedded, Python",Take mock tests,Declining
2090,Arjun M,Dynamics,"Embedded, Circuits",Use online resources,Declining
2091,Meera M,"DBMS, OS","Surveying, AI",Improve time management,Declining
2092,Meera S,Digital Logic,"Signal Systems, Control",Focus on weak topics,Improving
2093,Divya K,"EM Theory, Power Systems","Structural, Stats",Focus on weak topics,Stable
2094,Aisha K,AI,"Digital Logic, EM Theory",Use online resources,Improving
2095,Ravi R,"Networking, Concrete Tech","Mechatronics, Stats",Attend tutoring sessions,Stable
2096,Ravi K,"RL, Fluid Mech","VLSI, Signal Systems",Revise theoretical concepts,Stable
2097,Karan R,"DL, CN","NLP, OS",Simulate real problems,Stable
2098,Arjun S,"Fluid Mech, Circuits","Java, AI",Practice regularly,Stable
2099,Ankit M,Mechatronics,"Geotech, Digital Logic",Use online resources,Stable
2100,Divya T,Digital Logic,"Java, DL",Focus on weak topics,Needs attention
2101,Aisha R,"Embedded, CAD","Java, Power Systems",Use online resources,Declining
2102,Rahul S,DSA,"DL, Control",Take mock tests,Improving
2103,Arjun M,"Java, ML","Java, Fluid Mech",Improve time management,Improving
2104,Divya K,Power Systems,"Data Mining, ML",Attend tutoring sessions,Needs attention
2105,Ankit S,"Power Systems, DBMS","Geotech, Java",Attend workshops,Improving
2106,Sneha T,"Dynamics, CN","Math, Digital Logic",Revise theoretical concepts,Improving
2107,Priya M,CAD,"Networking, Embedded",Focus on weak topics,Stable
2108,Ravi K,"NLP, Fluid Mech","Concrete Tech, NLP",Improve time management,Declining
2109,Meera K,"Java, Thermo","Circuits, Thermo",Attend workshops,Improving
2110,Aisha T,Structural,"Structural, Power Systems",Revise theoretical concepts,Improving
2111,Priya M,"Math, EM Theory","Circuits, Stats",Simulate real problems,Needs attention
2112,Ravi M,Embedded,"Surveying, CN",Attend workshops,Declining
2113,Divya M,"CN, Math","Geotech, OS",Practice regularly,Declining
2114,Ankit M,Data Mining,"Networking, Machines",Join peer study groups,Declining
2115,Aisha M,"Embedded, DBMS","Python, AI",Practice regularly,Improving
2116,Karan T,"Geotech, Control","OS, Concrete Tech",Simulate real problems,Needs attention
2117,Ravi R,Stats,"Control, Fluid Mech",Attend tutoring sessions,Needs attention
2118,Karan T,"Circuits, CN","Signal Systems, Machines",Use online resources,Needs attention
2119,Meera K,DSA,"Security, NLP",Attend workshops,Needs attention
2120,Sneha T,"DBMS, Mechatronics","Math, RL",Join peer study groups,Improving
2121,Aisha M,"VLSI, Web Dev","Power Systems, DL",Take mock tests,Improving
2122,Ravi R,Networking,"DSA, CN",Practice regularly,Stable
2123,Divya R,"CAD, Stats","Stats, Surveying",Attend workshops,Declining
2124,Ravi S,"Math, Java","Surveying, Structural",Revise theoretical concepts,Declining
2125,Rahul R,CAD,"Stats, CAD",Attend workshops,Needs attention
2126,Divya T,Circuits,"Data Mining, Math",Focus on weak topics,Stable
2127,Ravi R,"DBMS, Signal Systems","AI, Data Mining",Attend tutoring sessions,Stable
2128,Ravi M,EM Theory,"Python, Surveying",Join peer study groups,Stable
2129,Priya K,"Mechatronics, NLP","Signal Systems, Python",Revise theoretical concepts,Stable
2130,Arjun S,"CN, CAD","Structural, Digital Logic",Focus on weak topics,Declining
2131,Divya K,"Java, RL","VLSI, DL",Focus on weak topics,Needs attention
2132,Karan K,Digital Logic,"Python, Surveying",Practice regularly,Stable
2133,Ravi K,"Web Dev, NLP","ML, Surveying",Join peer study groups,Stable
2134,Divya M,DL,"ML, NLP",Focus on weak topics,Needs attention
2135,Sneha M,Signal Systems,"Surveying, CAD",Simulate real problems,Improving
2136,Priya R,Control,"Web Dev, DBMS",Focus on weak topics,Declining
2137,Sneha R,Networking,"Control, VLSI",Join peer study groups,Needs attention
2138,Divya T,"Security, VLSI","Dynamics, Math",Attend workshops,Declining
2139,Divya M,"OS, Stats","VLSI, DSA",Revise theoretical concepts,Stable
2140,Aisha M,"VLSI, Surveying","CN, EM Theory",Join peer study groups,Improving
2141,Ravi S,"Power Systems, Structural","OS, Machines",Revise theoretical concepts,Improving
2142,Priya K,DSA,"Power Systems, CN",Simulate real problems,Needs attention
2143,Karan S,DBMS,"DBMS, Power Systems",Simulate real problems,Needs attention
2144,Rahul R,Thermo,"Machines, Digital Logic",Attend tutoring sessions,Declining
2145,Ravi M,RL,"Surveying, Embedded",Simulate real problems,Needs attention
2146,Arjun S,"RL, Security","NLP, Digital Logic",Take mock tests,Declining
2147,Divya M,"RL, Structural","Circuits, ML",Join peer study groups,Stable
2148,Ankit R,Data Mining,"EM Theory, Thermo",Use online resources,Declining
2149,Ravi S,"Power Systems, Networking","Thermo, DBMS",Use online resources,Needs attention
2150,Rahul T,"Embedded, AI","Dynamics, Embedded",Join peer study groups,Needs attention
2151,Rahul M,Concrete Tech,"OS, Circuits",Revise theoretical concepts,Declining
2152,Ankit S,DL,"Thermo, Structural",Join peer study groups,Improving
2153,Rahul T,"Math, Machines","Dynamics, ML",Take mock tests,Declining
2154,Priya S,Math,"DBMS, DL",Improve time management,Needs attention
2155,Ankit M,"Signal Systems, VLSI","Geotech, Machines",Improve time management,Needs attention
2156,Ankit T,"EM Theory, Control","OS, EM Theory",Focus on weak topics,Needs attention
2157,Meera T,"Geotech, Data Mining","Machines, Security",Revise theoretical concepts,Improving
2158,Arjun K,Thermo,"OS, Embedded",Practice regularly,Declining
2159,Arjun M,"Security, Stats","ML, Math",Join peer study groups,Stable
2160,Arjun K,Embedded,"Fluid Mech, Control",Join peer study groups,Improving
2161,Ankit S,Geotech,"Java, Stats",Simulate real problems,Improving
2162,Rahul K,Web Dev,"CAD, Geotech",Take mock tests,Needs attention
2163,Aisha T,Geotech,"Surveying, Structural",Focus on weak topics,Stable
2164,Karan R,Geotech,"AI, Surveying",Focus on weak topics,Needs attention
2165,Ankit M,Geotech,"Structural, DL",Join peer study groups,Improving
2166,Arjun S,ML,"Signal Systems, Thermo",Join peer study groups,Needs attention
2167,Ravi T,Geotech,"Circuits, Surveying",Improve time management,Improving
2168,Rahul M,"Math, Power Systems","EM Theory, Surveying",Improve time management,Needs attention
2169,Divya M,Signal Systems,"Surveying, Thermo",Focus on weak topics,Needs attention
2170,Meera S,"Math, Circuits","Math, DSA",Improve time management,Needs attention
2171,Meera R,"Networking, EM Theory","Geotech, Mechatronics",Attend workshops,Needs attention
2172,Meera M,"Concrete Tech, DL","ML, Thermo",Use online resources,Declining
2173,Arjun M,Surveying,"Concrete Tech, Security",Use online resources,Declining
2174,Ravi R,Mechatronics,"Machines, Fluid Mech",Improve time management,Needs attention
2175,Arjun K,"CN, NLP","Embedded, Mechatronics",Revise theoretical concepts,Needs attention
2176,Karan M,"Networking, CN","Digital Logic, Circuits",Focus on weak topics,Improving
2177,Arjun K,Dynamics,"Thermo, Surveying",Use online resources,Declining
2178,Ravi K,Embedded,"Networking, Geotech",Take mock tests,Declining
2179,Divya T,"OS, Machines","Power Systems, DSA",Join peer study groups,Improving
2180,Arjun S,"OS, Python","Web Dev, Mechatronics",Practice regularly,Stable
2181,Aisha K,DL,"Dynamics, VLSI",Take mock tests,Improving
2182,Meera M,Fluid Mech,"CN, OS",Join peer study groups,Declining
2183,Ravi R,"ML, Concrete Tech","Surveying, Data Mining",Join peer study groups,Declining
2184,Sneha S,EM Theory,"EM Theory, Concrete Tech",Practice regularly,Improving
2185,Aisha M,"Math, Concrete Tech","Control, ML",Practice regularly,Stable
2186,Meera S,Power Systems,"Concrete Tech, VLSI",Simulate real problems,Stable
2187,Priya M,Mechatronics,"Dynamics, Control",Attend workshops,Declining
2188,Sneha K,Digital Logic,"Signal Systems, Stats",Join peer study groups,Improving
2189,Karan K,"ML, VLSI","VLSI, Circuits",Practice regularly,Stable
2190,Ankit K,"OS, AI","EM Theory, OS",Use online resources,Declining
2191,Ankit M,Machines,"Stats, Networking",Improve time management,Needs attention
2192,Meera S,Thermo,"Signal Systems, Structural",Attend workshops,Improving
2193,Meera S,Math,"EM Theory, DBMS",Take mock tests,Improving
2194,Arjun K,"NLP, Signal Systems","Mechatronics, NLP",Attend workshops,Improving
2195,Divya R,DL,"Power Systems, Web Dev",Take mock tests,Stable
2196,Priya T,DL,"Structural, CN",Join peer study groups,Needs attention
2197,Meera R,"Surveying, Math","Fluid Mech, Embedded",Improve time management,Needs attention
2198,Meera M,"Circuits, Concrete Tech","Digital Logic, Embedded",Join peer study groups,Stable
2199,Aisha S,Circuits,"NLP, Signal Systems",Attend tutoring sessions,Stable
2200,Priya M,Networking,"Fluid Mech, Control",Join peer study groups,Needs attention
2201,Ankit R,"Machines, CAD","Networking, Circuits",Simulate real problems,Improving
2202,Meera K,Circuits,"Stats, Machines",Use online resources,Stable
2203,Priya R,OS,"OS, Structural",Use online resources,Stable
2204,Rahul S,Data Mining,"Security, DL",Improve time management,Improving
2205,Arjun M,VLSI,"Math, Thermo",Revise theoretical concepts,Stable
2206,Arjun S,Structural,"Signal Systems, Circuits",Focus on weak topics,Stable
2207,Ankit S,Geotech,"DSA, Concrete Tech",Focus on weak topics,Needs attention
2208,Arjun S,"Surveying, Control","Control, Circuits",Join peer study groups,Needs attention
2209,Ravi T,Embedded,"Web Dev, Mechatronics",Improve time management,Declining
2210,Ravi R,DL,"Surveying, Mechatronics",Attend tutoring sessions,Stable
2211,Sneha M,Mechatronics,"Structural, Dynamics",Take mock tests,Improving
2212,Priya M,"Java, AI","Fluid Mech, Power Systems",Attend workshops,Declining
