student_id,name,career_goal,internships_done,job_ready,suggested_paths
1940,Rahul T,DevOps Specialist,"2 (NLP, Vision)",Yes,"Resume upgrade, hackathons, Contribute to open source"
1941,Meera K,AI Researcher,1 (ML Intern),Yes,"Apply to research roles, Attend tech webinars"
1942,Ravi T,Data Scientist,1 (Security Intern),Yes,"Resume upgrade, hackathons, Apply to research roles"
1943,Priya K,ML Engineer,"2 (Research, Dev)",Yes,"Certifications in relevant domain, Portfolio enhancement"
1944,Ravi K,DevOps Specialist,1 (AR Intern),No,"Build capstone projects, Practice DSA, GitHub proj"
1945,Aisha R,Software Developer,1 (ML Intern),Yes,"Certifications in relevant domain, Resume upgrade, hackathons"
1946,Priya T,Embedded Engineer,"2 (NLP, Vision)",Yes,"LinkedIn optimization, Certifications in relevant domain"
1947,Arjun K,Web Developer,"2 (DevOps, Cloud)",Yes,"Build capstone projects, Apply to research roles"
1948,Karan S,Software Developer,1 (ML Intern),Yes,"Portfolio enhancement, Apply to research roles"
1949,Divya R,Data Scientist,1 (AR Intern),Yes,"Practice DSA, GitHub proj, Resume upgrade, hackathons"
1950,Ankit R,Cloud Engineer,1 (CAD Internship),No,"Contribute to open source, Apply to research roles"
1951,Sneha S,ML Engineer,1 (Security Intern),No,"Apply to research roles, Practice DSA, GitHub proj"
1952,Ankit R,Cloud Engineer,1 (AR Intern),Yes,"Practice DSA, GitHub proj, Core project, mock interviews"
1953,Priya T,Embedded Engineer,"2 (Research, Dev)",No,"Core project, mock interviews, Portfolio enhancement"
1954,Ankit K,AI Researcher,"2 (DevOps, Cloud)",No,"Resume upgrade, hackathons, LinkedIn optimization"
1955,Priya M,Cybersecurity Analyst,1 (CAD Internship),Yes,"Portfolio enhancement, Attend tech webinars"
1956,Karan S,AI Researcher,None,No,"Contribute to open source, Resume upgrade, hackathons"
1957,Aisha R,Systems Engineer,"2 (Research, Dev)",Yes,"Certifications in relevant domain, LinkedIn optimization"
1958,Ankit T,ML Engineer,"2 (DevOps, Cloud)",No,"Build capstone projects, Practice DSA, GitHub proj"
1959,Rahul S,Data Scientist,1 (IoT Internship),Yes,"Core project, mock interviews, Contribute to open source"
1960,Divya T,Web Developer,"2 (DevOps, Cloud)",Yes,"LinkedIn optimization, Practice DSA, GitHub proj"
1961,Divya T,Software Developer,1 (Security Intern),Yes,"Build capstone projects, Apply to research roles"
1962,Arjun S,Systems Engineer,"2 (Research, Dev)",Yes,"Resume upgrade, hackathons, Practice DSA, GitHub proj"
1963,Divya M,Embedded Engineer,1 (ML Intern),Yes,"Apply to research roles, Resume upgrade, hackathons"
1964,Karan S,Cybersecurity Analyst,1 (IoT Internship),Yes,"Attend tech webinars, Portfolio enhancement"
1965,Arjun M,Software Developer,None,No,"Contribute to open source, Practice DSA, GitHub proj"
1966,Ravi K,Web Developer,None,No,"Core project, mock interviews, Resume upgrade, hackathons"
1967,Karan S,Systems Engineer,"2 (Research, Dev)",Yes,"Portfolio enhancement, Apply to research roles"
1968,Priya M,Data Scientist,1 (AR Intern),Yes,"Apply to research roles, Contribute to open source"
1969,Meera S,AI Researcher,1 (Security Intern),Yes,"Contribute to open source, Portfolio enhancement"
1970,Rahul K,Data Scientist,1 (AR Intern),Yes,"Build capstone projects, LinkedIn optimization"
1971,Aisha S,AR/VR Developer,"2 (Research, Dev)",No,"Portfolio enhancement, Attend tech webinars"
1972,Arjun R,AR/VR Developer,1 (Security Intern),Yes,"Portfolio enhancement, LinkedIn optimization"
1973,Karan T,Embedded Engineer,1 (ML Intern),No,"Practice DSA, GitHub proj, Build capstone projects"
1974,Ravi M,Cybersecurity Analyst,1 (Security Intern),Yes,"Portfolio enhancement, Build capstone projects"
1975,Aisha T,DevOps Specialist,"2 (Research, Dev)",Yes,"Attend tech webinars, Build capstone projects"
1976,Aisha S,Systems Engineer,1 (CAD Internship),No,"Apply to research roles, Build capstone projects"
1977,Ravi M,Cloud Engineer,"2 (DevOps, Cloud)",Yes,"Portfolio enhancement, Core project, mock interviews"
1978,Sneha S,Systems Engineer,1 (CAD Internship),Yes,"Attend tech webinars, LinkedIn optimization"
1979,Karan R,AR/VR Developer,"2 (DevOps, Cloud)",Yes,"Portfolio enhancement, LinkedIn optimization"
1980,Divya S,Embedded Engineer,None,No,"Apply to research roles, Contribute to open source"
1981,Ravi T,Web Developer,"2 (NLP, Vision)",Yes,"Portfolio enhancement, Attend tech webinars"
1982,Rahul M,Data Scientist,None,No,"Portfolio enhancement, Build capstone projects"
1983,Arjun S,Software Developer,1 (ML Intern),No,"Contribute to open source, Core project, mock interviews"
1984,Aisha K,Product Designer,"2 (Research, Dev)",No,"Portfolio enhancement, Apply to research roles"
1985,Divya K,Software Developer,1 (AR Intern),No,"Attend tech webinars, Build capstone projects"
1986,Rahul S,Product Designer,1 (IoT Internship),Yes,"Practice DSA, GitHub proj, Build capstone projects"
1987,Arjun K,Cloud Engineer,1 (IoT Internship),No,"LinkedIn optimization, Contribute to open source"
1988,Sneha T,Software Developer,"2 (NLP, Vision)",Yes,"Contribute to open source, Practice DSA, GitHub proj"
1989,Priya S,AI Researcher,1 (ML Intern),No,"Resume upgrade, hackathons, Certifications in relevant domain"
1990,Arjun K,Product Designer,"2 (NLP, Vision)",Yes,"Attend tech webinars, Portfolio enhancement"
1991,Meera T,Embedded Engineer,1 (Web Dev Intern),No,"LinkedIn optimization, Resume upgrade, hackathons"
1992,Rahul S,Software Developer,"2 (Research, Dev)",Yes,"Attend tech webinars, Portfolio enhancement"
1993,Arjun R,DevOps Specialist,1 (IoT Internship),No,"Attend tech webinars, Practice DSA, GitHub proj"
1994,Priya K,Product Designer,1 (CAD Internship),Yes,"Certifications in relevant domain, Apply to research roles"
1995,Ankit S,AR/VR Developer,1 (Security Intern),No,"Resume upgrade, hackathons, Core project, mock interviews"
1996,Priya K,Software Developer,1 (Security Intern),No,"Attend tech webinars, Practice DSA, GitHub proj"
1997,Karan K,Embedded Engineer,"2 (NLP, Vision)",Yes,"Practice DSA, GitHub proj, Apply to research roles"
1998,Sneha K,DevOps Specialist,1 (IoT Internship),Yes,"Build capstone projects, Contribute to open source"
1999,Ankit T,Data Scientist,None,No,"Practice DSA, GitHub proj, Portfolio enhancement"
2000,Arjun M,ML Engineer,1 (AR Intern),Yes,"Certifications in relevant domain, Apply to research roles"
2001,Karan R,Cybersecurity Analyst,"2 (NLP, Vision)",No,"LinkedIn optimization, Attend tech webinars"
2002,Rahul T,DevOps Specialist,1 (ML Intern),Yes,"LinkedIn optimization, Apply to research roles"
2003,Arjun T,Cybersecurity Analyst,"2 (NLP, Vision)",Yes,"Resume upgrade, hackathons, Contribute to open source"
2004,Rahul S,Software Developer,"2 (NLP, Vision)",No,"Certifications in relevant domain, Portfolio enhancement"
2005,Karan R,Software Developer,None,No,"Attend tech webinars, Contribute to open source"
2006,Ankit S,Software Developer,1 (Web Dev Intern),No,"Core project, mock interviews, Portfolio enhancement"
2007,Divya R,Product Designer,1 (IoT Internship),No,"Portfolio enhancement, LinkedIn optimization"
2008,Sneha T,ML Engineer,1 (AR Intern),Yes,"Practice DSA, GitHub proj, Apply to research roles"
2009,Divya T,AR/VR Developer,"2 (Research, Dev)",Yes,"Build capstone projects, Attend tech webinars"
2010,Karan S,AI Researcher,1 (Web Dev Intern),No,"Contribute to open source, Resume upgrade, hackathons"
2011,Karan K,Web Developer,1 (ML Intern),Yes,"LinkedIn optimization, Apply to research roles"
2012,Rahul T,Systems Engineer,1 (AR Intern),Yes,"Build capstone projects, LinkedIn optimization"
2013,Sneha R,Cloud Engineer,"2 (DevOps, Cloud)",Yes,"Resume upgrade, hackathons, Portfolio enhancement"
2014,Karan M,Data Scientist,1 (ML Intern),No,"Build capstone projects, Practice DSA, GitHub proj"
2015,Sneha M,Product Designer,1 (ML Intern),Yes,"Attend tech webinars, Apply to research roles"
2016,Karan T,Data Scientist,1 (IoT Internship),Yes,"Build capstone projects, LinkedIn optimization"
2017,Arjun S,DevOps Specialist,1 (Security Intern),No,"Build capstone projects, LinkedIn optimization"
2018,Sneha M,AR/VR Developer,1 (CAD Internship),Yes,"Apply to research roles, Portfolio enhancement"
2019,Divya S,DevOps Specialist,"2 (DevOps, Cloud)",No,"Build capstone projects, Certifications in relevant domain"
2020,Aisha T,Data Scientist,1 (Security Intern),Yes,"Practice DSA, GitHub proj, Certifications in relevant domain"
2021,Ankit R,AI Researcher,"2 (Research, Dev)",Yes,"Contribute to open source, Portfolio enhancement"
2022,Arjun S,ML Engineer,1 (CAD Internship),Yes,"Practice DSA, GitHub proj, Certifications in relevant domain"
2023,Priya M,DevOps Specialist,1 (Web Dev Intern),Yes,"LinkedIn optimization, Build capstone projects"
2024,Ravi S,Software Developer,1 (Web Dev Intern),Yes,"LinkedIn optimization, Practice DSA, GitHub proj"
2025,Meera K,AI Researcher,None,No,"Certifications in relevant domain, Attend tech webinars"
2026,Divya R,Data Scientist,None,No,"Apply to research roles, Build capstone projects"
2027,Rahul M,Embedded Engineer,1 (CAD Internship),Yes,"Core project, mock interviews, Contribute to open source"
2028,Ravi S,Systems Engineer,1 (IoT Internship),Yes,"Contribute to open source, Resume upgrade, hackathons"
2029,Meera T,Software Developer,None,No,"LinkedIn optimization, Resume upgrade, hackathons"
2030,Priya M,Systems Engineer,"2 (NLP, Vision)",No,"Contribute to open source, Core project, mock interviews"
2031,Divya R,Web Developer,1 (CAD Internship),Yes,"Build capstone projects, Portfolio enhancement"
2032,Rahul T,Embedded Engineer,1 (Web Dev Intern),Yes,"Resume upgrade, hackathons, Build capstone projects"
2033,Divya K,Data Scientist,"2 (Research, Dev)",Yes,"LinkedIn optimization, Attend tech webinars"
2034,Karan T,Embedded Engineer,1 (ML Intern),No,"Core project, mock interviews, Portfolio enhancement"
2035,Rahul K,Product Designer,1 (Web Dev Intern),Yes,"Contribute to open source, Resume upgrade, hackathons"
2036,Aisha T,DevOps Specialist,1 (ML Intern),No,"Practice DSA, GitHub proj, Contribute to open source"
2037,Sneha M,AR/VR Developer,1 (AR Intern),Yes,"Contribute to open source, Attend tech webinars"
2038,Aisha M,ML Engineer,"2 (Research, Dev)",No,"Portfolio enhancement, Contribute to open source"
2039,Sneha S,AR/VR Developer,None,No,"Portfolio enhancement, Attend tech webinars"
2040,Aisha K,Data Scientist,"2 (NLP, Vision)",No,"Resume upgrade, hackathons, Certifications in relevant domain"
2041,Rahul S,ML Engineer,"2 (DevOps, Cloud)",No,"Core project, mock interviews, LinkedIn optimization"
2042,Aisha K,Systems Engineer,None,No,"Resume upgrade, hackathons, Attend tech webinars"
2043,Ankit R,Software Developer,"2 (Research, Dev)",Yes,"Contribute to open source, Certifications in relevant domain"
2044,Aisha K,Cybersecurity Analyst,"2 (DevOps, Cloud)",Yes,"Core project, mock interviews, Attend tech webinars"
2045,Ankit K,Embedded Engineer,1 (Web Dev Intern),Yes,"Attend tech webinars, Core project, mock interviews"
2046,Meera T,AR/VR Developer,None,No,"Apply to research roles, Practice DSA, GitHub proj"
2047,Divya R,AR/VR Developer,1 (Security Intern),No,"Contribute to open source, Attend tech webinars"
2048,Priya R,AI Researcher,1 (ML Intern),Yes,"Contribute to open source, Certifications in relevant domain"
2049,Ankit M,Embedded Engineer,1 (AR Intern),No,"Core project, mock interviews, Portfolio enhancement"
2050,Divya T,Web Developer,1 (CAD Internship),Yes,"Practice DSA, GitHub proj, Certifications in relevant domain"
2051,Rahul T,Cybersecurity Analyst,"2 (DevOps, Cloud)",No,"LinkedIn optimization, Build capstone projects"
2052,Aisha M,Software Developer,1 (Security Intern),Yes,"Certifications in relevant domain, LinkedIn optimization"
2053,Sneha S,Cybersecurity Analyst,1 (Security Intern),Yes,"Core project, mock interviews, Practice DSA, GitHub proj"
2054,Rahul T,ML Engineer,1 (AR Intern),Yes,"Resume upgrade, hackathons, Build capstone projects"
2055,Ankit M,AR/VR Developer,"2 (Research, Dev)",Yes,"Certifications in relevant domain, Build capstone projects"
2056,Arjun M,DevOps Specialist,"2 (DevOps, Cloud)",No,"Core project, mock interviews, LinkedIn optimization"
2057,Aisha T,Systems Engineer,"2 (Research, Dev)",No,"Contribute to open source, LinkedIn optimization"
2058,Meera R,Software Developer,"2 (DevOps, Cloud)",Yes,"Build capstone projects, Practice DSA, GitHub proj"
2059,Aisha T,Software Developer,None,No,"Attend tech webinars, LinkedIn optimization"
2060,Rahul M,Software Developer,1 (ML Intern),Yes,"Core project, mock interviews, Resume upgrade, hackathons"
2061,Ravi T,Data Scientist,1 (AR Intern),Yes,"LinkedIn optimization, Build capstone projects"
2062,Karan M,ML Engineer,1 (Web Dev Intern),Yes,"Attend tech webinars, Contribute to open source"
2063,Rahul S,DevOps Specialist,1 (AR Intern),Yes,"Practice DSA, GitHub proj, Certifications in relevant domain"
2064,Divya T,Web Developer,1 (AR Intern),No,"Portfolio enhancement, Attend tech webinars"
2065,Rahul S,AI Researcher,1 (ML Intern),No,"Apply to research roles, Portfolio enhancement"
2066,Rahul R,Cybersecurity Analyst,None,No,"LinkedIn optimization, Portfolio enhancement"
2067,Meera T,Web Developer,1 (AR Intern),Yes,"Portfolio enhancement, Core project, mock interviews"
2068,Ankit K,Software Developer,"2 (DevOps, Cloud)",No,"Apply to research roles, LinkedIn optimization"
2069,Ravi R,DevOps Specialist,"2 (NLP, Vision)",Yes,"LinkedIn optimization, Attend tech webinars"
2070,Rahul M,Embedded Engineer,None,No,"Portfolio enhancement, Core project, mock interviews"
2071,Sneha R,ML Engineer,None,No,"LinkedIn optimization, Attend tech webinars"
2072,Aisha M,DevOps Specialist,"2 (DevOps, Cloud)",Yes,"Core project, mock interviews, Apply to research roles"
2073,Ankit K,Software Developer,1 (IoT Internship),Yes,"Certifications in relevant domain, Portfolio enhancement"
2074,Meera R,Software Developer,1 (Security Intern),No,"Certifications in relevant domain, Practice DSA, GitHub proj"
2075,Ankit S,Web Developer,None,No,"LinkedIn optimization, Portfolio enhancement"
2076,Rahul S,AI Researcher,1 (ML Intern),Yes,"Contribute to open source, Attend tech webinars"
2077,Aisha K,Web Developer,"2 (NLP, Vision)",No,"Resume upgrade, hackathons, Attend tech webinars"
2078,Meera K,Embedded Engineer,None,No,"Build capstone projects, Attend tech webinars"
2079,Ravi S,Product Designer,1 (ML Intern),Yes,"Contribute to open source, LinkedIn optimization"
2080,Sneha M,Cybersecurity Analyst,"2 (DevOps, Cloud)",Yes,"Attend tech webinars, Build capstone projects"
2081,Priya R,ML Engineer,1 (AR Intern),Yes,"Contribute to open source, Certifications in relevant domain"
2082,Arjun S,Product Designer,"2 (Research, Dev)",Yes,"Practice DSA, GitHub proj, Certifications in relevant domain"
2083,Sneha R,Web Developer,"2 (NLP, Vision)",Yes,"Attend tech webinars, Portfolio enhancement"
2084,Divya R,Web Developer,None,No,"Practice DSA, GitHub proj, Portfolio enhancement"
2085,Aisha R,AI Researcher,1 (CAD Internship),Yes,"Contribute to open source, Apply to research roles"
2086,Aisha S,AI Researcher,1 (AR Intern),Yes,"Resume upgrade, hackathons, Portfolio enhancement"
2087,Sneha T,Systems Engineer,1 (Web Dev Intern),Yes,"LinkedIn optimization, Core project, mock interviews"
2088,Aisha M,Data Scientist,1 (IoT Internship),Yes,"LinkedIn optimization, Certifications in relevant domain"
2089,Rahul T,Software Developer,1 (CAD Internship),No,"Apply to research roles, Core project, mock interviews"
2090,Arjun M,AI Researcher,1 (ML Intern),Yes,"Practice DSA, GitHub proj, Attend tech webinars"
2091,Meera M,Data Scientist,"2 (Research, Dev)",No,"Attend tech webinars, Core project, mock interviews"
2092,Meera S,DevOps Specialist,1 (CAD Internship),No,"Certifications in relevant domain, Apply to research roles"
2093,Divya K,Software Developer,1 (CAD Internship),Yes,"LinkedIn optimization, Build capstone projects"
2094,Aisha K,Systems Engineer,1 (CAD Internship),Yes,"Core project, mock interviews, LinkedIn optimization"
2095,Ravi R,Web Developer,1 (CAD Internship),Yes,"Attend tech webinars, Practice DSA, GitHub proj"
2096,Ravi K,Product Designer,"2 (DevOps, Cloud)",Yes,"Resume upgrade, hackathons, Attend tech webinars"
2097,Karan R,AR/VR Developer,None,No,"Attend tech webinars, Apply to research roles"
2098,Arjun S,Systems Engineer,1 (IoT Internship),No,"Attend tech webinars, Build capstone projects"
2099,Ankit M,Product Designer,1 (IoT Internship),No,"LinkedIn optimization, Apply to research roles"
2100,Divya T,ML Engineer,1 (Security Intern),No,"Resume upgrade, hackathons, Core project, mock interviews"
2101,Aisha R,Cloud Engineer,1 (IoT Internship),Yes,"Certifications in relevant domain, Apply to research roles"
2102,Rahul S,AR/VR Developer,"2 (NLP, Vision)",Yes,"Portfolio enhancement, Resume upgrade, hackathons"
2103,Arjun M,Software Developer,1 (AR Intern),Yes,"Attend tech webinars, Core project, mock interviews"
2104,Divya K,Software Developer,1 (IoT Internship),No,"Core project, mock interviews, Attend tech webinars"
2105,Ankit S,Cybersecurity Analyst,1 (CAD Internship),Yes,"Portfolio enhancement, Build capstone projects"
